bug,entropy,frequency,version_cnt,up_time
763264,0.0,1,1,1.0
763265,0.230188553556035,81,7,92.0
675536,0.06014885425870377,4,2,213.5
363696,0.22700833390795144,34,6,98.5
613467,0.11283705108237263,5,3,35.0
720085,0.1826600527467104,77,8,9.0
808296,0.4071169002622399,127,2,77.0
750278,0.2056667858281295,27,4,13.0
307989,0.0,1,1,85.0
534768,0.14249339331336974,5,3,110.0
90196,0.0,2,1,51.0
346405,0.10818247498251635,6,5,708.0
772014,0.20674059874696876,49,11,82.0
768254,0.1704368704876656,14,3,71.0
648773,0.11751047586170903,3,2,66.0
744986,0.12737151497622096,21303,19,21.0
647014,0.17723535850650493,26,8,74.5
472776,0.2573279052474839,209,12,251.0
757748,0.10818247498251635,6,3,106.0
820805,0.13659496172530594,7,2,23.0
58256,0.0,1,1,15.0
596882,0.10818247498251636,6,4,340.0
779741,0.21382610987156672,35,4,4.5
797275,0.18376065491255442,1437,9,1.0
760068,0.196769693365061,161,4,349.0
659051,0.08517559901363139,7,2,1.0
724425,0.0,1,1,1069.0
707098,0.14249339331336974,5,4,483.0
652065,0.0,3,1,289.0
756769,0.014184175966727698,133,2,566.5
756768,0.21970446268275629,32,3,170.0
756766,0.23464896123414877,932,3,356.0
795465,0.21736028012115294,22,3,21.5
711397,0.0,1,1,19.0
798870,0.0,1,1,2964.0
502832,0.06388909992022689,605,11,69.0
756186,0.23549530814032266,339,11,236.0
778438,0.006589616681521641,89,2,18.0
746697,0.26010990286490837,353,16,330.0
433758,0.0,2,1,66.0
612551,0.0,1,1,398.0
608128,0.17735584182981257,18,6,70.0
182803,0.2552412391841932,42459,28,450.0
769951,0.21653731773667476,17962,8,21.0
700835,0.15760971203417817,12,8,401.0
608662,0.0,1,1,508.0
765156,0.1830393131159037,3850,5,525.5
553332,0.0,1,1,20.0
360432,0.19213678617423638,56,6,125.0
752426,0.14616401291102843,1379,11,571.0
744850,0.20777148977940424,4579,7,89.0
735096,0.13530789260902054,12,2,4359.0
805749,0.13594509382849027,18,6,8.0
637796,0.11283705108237263,5,4,153.0
606957,0.14222409438753994,6,3,1393.0
814950,0.10596143111876638,728,3,7.0
356394,0.14828171115498553,4,4,262.0
803968,0.07414085557749277,2,1,4.0
775543,0.0,1,1,186.0
566815,0.07414085557749277,2,1,843.5
549737,0.07414085557749277,2,1,248.0
709438,0.06843020356779501,766,14,1.0
803963,0.0,1,1,190.0
703912,0.01563202853754265,30,6,45.0
725172,0.20071725806529708,483,9,432.0
812501,0.4368572304999161,173,2,368.0
725170,0.23743482049633985,216,9,349.5
394014,0.24589647939115203,39,10,462.0
725175,0.18467272051360778,138,7,1028.0
676341,0.0,2,1,1382.0
782575,0.17816337889583705,412,10,13.0
308752,0.07414085557749277,2,2,2984.0
735353,0.05236376524458315,26,3,1.0
820873,0.13659496172530594,7,2,51.0
731881,0.23902237318262162,289,11,280.0
726393,0.06808323881004719,3,1,34.0
502017,0.0,1,1,206.0
520541,0.07414085557749277,2,2,785.0
750770,0.06808323881004719,3,3,86.0
503767,0.11283705108237263,5,4,153.0
704804,0.20658175390648434,81,8,127.0
750774,0.09629376812287582,8,2,1383.0
783228,0.2488857245111273,273,9,173.0
750779,0.1277278177451066,57,2,65.0
425936,0.06808323881004719,3,2,1.0
725009,0.09279685733587809,6,1,77.5
705996,0.11751047586170903,3,3,53.0
435128,0.0,1,1,0.0
344305,0.11751047586170903,3,2,175.0
705999,0.21374688885195023,187,8,8.0
344300,0.11121128336623914,4,3,421.0
603079,0.2269559750886042,28,8,1.0
634236,0.23114444325709554,232,12,95.0
733712,0.2117009495254364,12,6,69.0
614527,0.11751047586170903,3,3,427.0
429080,0.22009942099500918,34,8,100.0
733138,0.16619089262642756,1778,12,242.0
634542,0.11283705108237263,5,3,428.0
637171,0.0,1,1,371.0
579655,0.16577349264389757,7,4,148.0
640968,0.3908999056406661,252,3,1.0
792264,0.179610899438416,177,2,12.0
628105,0.2479377163287376,1235,12,312.0
783139,0.0,1,1,85.0
792260,0.21923175405117984,117,1,30.0
628102,0.12041125357339774,408,10,506.0
383305,0.184824158878717,25,8,265.0
776497,0.2574419861832812,329,7,1297.0
776496,0.13221149079917274,19,1,285.5
787338,0.2310389072965581,2226,12,348.0
786240,0.053524366620378426,5,2,8.0
786246,0.02283630014554893,423,8,508.5
625991,0.0,1,1,2276.0
787330,0.009888419176944802,17978,23,207.0
788106,0.25538406270810543,81,3,152.0
76936,0.25150653894151037,2603,10,637.0
588275,0.15982092438996423,8,4,87.5
787336,0.17064080953614796,43,7,273.0
776369,0.16693771291337084,6,1,69.0
253479,0.11121128336623914,4,2,771.5
770263,0.2556455269769238,644,1,52.0
733004,0.23277057365105994,15,3,77.0
746727,0.15016656519314922,354,13,302.5
754212,0.10741643080671429,7,2,1207.0
436241,0.08548136043212495,2750,11,673.5
791519,0.41884625321819785,134,3,285.0
408103,0.0,1,1,24.0
763121,0.15497722012580023,252,10,642.5
515922,0.2712441868191325,874,21,158.5
714639,0.1774596592587599,21,8,335.0
816516,0.0,1,1,9823.0
816515,0.0,1,1,9823.0
399951,0.16577349264389757,7,4,148.0
431260,0.21897087077277075,41,8,436.0
722005,0.16727903098260347,25,3,5.0
759338,0.20886304725345903,201,13,721.5
81273,0.06808323881004719,3,3,113.0
535990,0.1573215644288683,10,5,53.5
704669,0.10021205113375567,9,5,212.0
140756,0.2315241137146175,59,6,30.0
748212,0.13088235745950863,126407,21,473.0
704662,0.16067244842137288,21,2,2.0
603490,0.22175211217910887,57,9,142.0
452913,0.06014885425870377,4,1,595.0
573078,0.30069124316375045,42,1,20.0
755638,0.29344373641636295,950,9,44.0
615450,0.22125367421091993,17,3,682.0
695893,0.15196513460010075,135,9,1.0
389326,0.07414085557749277,2,2,72.0
610790,0.1757843056048342,10,2,187.5
644590,0.14828171115498553,4,2,4190.0
763014,0.18695659423746694,7,5,180.0
760811,0.19585079310284836,9,7,138.0
671428,0.11121128336623914,4,3,649.0
482849,0.25000903669658114,656,17,333.5
682922,0.1566806344822787,9,7,156.0
742698,0.2226899284047002,38,1,46.5
754850,0.0,21,2,4.0
710137,0.1274524729514132,59,1,75.0
740837,0.15388017897385367,538,18,136.0
700198,0.06808323881004719,3,2,6.0
753679,0.07454002875657602,10390,14,270.0
773604,0.2380010772022792,184,12,107.5
308770,0.11283705108237263,5,2,289.0
366128,0.19393206020295295,17,6,271.0
383129,0.0,4,3,313.0
744441,0.03599247615100254,19,1,47.0
606489,0.07414085557749277,2,2,143.5
785868,0.1480760787632617,23,8,491.5
781816,0.0,1,1,659.0
584303,0.16693771291337084,6,4,66.0
791462,0.3785020583524133,681,3,86.5
781143,0.1744050503742012,5747,6,195.0
726376,0.11121128336623914,4,2,4396.5
781148,0.19393206020295295,17,6,271.0
102585,0.17214973554436686,5,4,107.0
780369,0.0,1,1,28.0
670603,0.2381475311904892,7679,27,440.0
812991,0.03801269445257148,245,4,7.0
780367,0.22652335941786114,69,1,162.0
720816,0.2501345860798797,97,9,37.0
762316,0.06712300920698223,10116,11,272.0
757007,0.2007880859425308,189,5,22.0
654196,0.2528296656347525,1627,16,340.0
595834,0.25984962968086966,1510,20,34.0
306911,0.11751047586170903,3,3,77.0
811216,0.16710646416664524,101,7,168.0
589635,0.0,1,1,114.0
767791,0.0,4,2,222.5
619744,0.14194803986898322,63,5,658.0
721328,0.11437721000547597,1878,18,1.0
393770,0.2040081407021172,12,6,227.5
823951,0.4791778034373099,168,3,342.0
734796,0.11036053891245881,13,6,13.0
601395,0.0,1,1,377.0
539040,0.15599560140852975,21,4,85.0
821666,0.21352697162929002,124,2,128.0
694566,0.09604664949982585,10,3,622.5
262468,0.0,1,1,254.0
346431,0.0,1,1,147.0
791866,0.3130621909637443,45,5,994.0
753295,0.25896742953230917,61,9,168.5
645072,0.0,1,1,97.0
717882,0.06808323881004719,3,2,25.0
736522,0.1898663848585842,9296,6,7.0
564089,0.19213678617423638,56,6,125.0
582242,0.21273478857508965,172,10,298.5
543350,0.0,8,6,549.0
568510,0.11751047586170903,3,3,169.0
679412,0.20044420138226154,22,9,161.0
797396,0.0,1,1,32.0
621570,0.16421822075258757,60,2,206.5
793126,0.0,49233,24,16.0
437449,0.0,1,1,238.0
749635,0.22199533837527924,148,10,704.0
787937,0.11088715755478025,27,8,5.5
731167,0.22627805766143494,159,9,2.0
766816,0.20293100321621765,59559,21,57.0
739375,0.0,1,1,32.0
700587,0.09552995037419261,52,4,519.0
700583,0.23443290946844741,32779,17,21.0
700580,0.16893000797176727,1042,14,1.0
747839,0.24044943086507845,2343,20,8.0
658195,0.07414085557749277,2,2,19.0
692323,0.0,1,1,32.0
769754,0.2109939675602642,188,8,2.0
681751,0.0,1,1,731.0
621375,0.0,1,1,21.0
142542,0.0,2,2,8.5
761929,0.22704217483746514,25115,21,320.0
713251,0.06808323881004719,3,2,848.0
541868,0.1803999908988257,20,7,580.5
541869,0.1803999908988257,20,7,580.5
768339,0.1704368704876656,14,3,71.0
728430,0.1223947610006885,39,8,52.0
574139,0.30069124316375045,42,1,20.0
552248,0.19893703560399995,58,9,38.0
787685,0.24529430957741444,36182,15,624.0
650618,0.11751047586170903,3,3,182.0
789033,0.19687685396984186,124,9,446.0
591658,0.17901493587848222,383,10,606.0
735084,0.17985509440014671,1252,5,132.0
394246,0.07414085557749277,2,2,6340.5
756735,0.20297873032203748,221,4,116.0
805754,0.20974816525086895,47120,11,1.0
641249,0.15240886154539354,352,11,4.0
798244,0.23870538903917476,131,7,489.5
547647,0.15777806331887528,7,4,1022.0
761024,0.19192290365654188,164,5,152.0
549055,0.0,1,1,199.0
435756,0.12981883527343455,888,17,942.5
662628,0.18012480236710066,21,7,731.0
725167,0.2913590194905219,31919,27,10.0
487271,0.07414085557749277,2,1,498.5
778080,0.0,1,1,9.0
778081,0.11283705108237263,5,2,47.0
760267,0.18327906924485293,21602,12,4.0
782093,0.2924801999289398,113,8,260.0
782096,0.15838730732939357,713,13,72.0
782094,0.2238266809553022,269,11,942.0
735977,0.17155930523981536,2218,12,152.5
657887,0.19585079310284836,9,7,138.0
770097,0.19104308257916552,4209,16,54.0
770096,0.276660234136789,940,14,237.5
749816,0.06488573249417008,120,9,291.5
520554,0.24436131588128296,101,11,361.0
384037,0.21423366703757252,17,9,349.0
812355,0.2430050644580558,11,3,32.0
716289,0.07414085557749277,6,4,3.5
446181,0.26291045095285825,216,12,292.0
794952,0.2041778929223973,21,8,49.0
629351,0.19493478698314523,19,6,225.0
762750,0.2719146742388005,304,11,229.0
751162,0.22872175922794813,12,8,145.0
737128,0.021161232707689125,1133,12,42.0
764305,0.06714101438238786,15,1,168.0
401042,0.2020694603556435,9,5,103.0
648837,0.16421822075258757,60,2,206.5
796175,0.25729431025360744,45,1,128.0
770381,0.17823534022470588,11,7,198.0
747799,0.16302647848295518,40773,27,1355.0
310267,0.21423366703757252,17,6,218.0
731984,0.053524366620378426,5,2,3.0
92215,0.18672476907938546,456,9,61.5
541889,0.2165515492700811,59,8,2.0
816453,0.0,1,1,3128.0
816457,0.20256459777942337,11,2,405.0
590674,0.30069124316375045,42,1,20.0
400244,0.1796192320071967,22,6,479.0
711923,0.058218027528680036,24,2,13.0
666225,0.07414085557749277,2,2,266.5
706343,0.09784054076944859,155,9,102.0
745837,0.12384078097265294,96,15,104.0
798231,0.0,1,1,56899.0
729479,0.13861417402238133,2941,17,66.0
666751,0.1818587252517746,23,8,102.0
551746,0.1691179689878689,9,4,201.0
720998,0.06808323881004719,3,2,848.0
665059,0.20278948686343393,38,2,453.0
758572,0.23743371014135906,97,8,324.0
822438,0.29025153724138986,23,3,445.0
306787,0.22536099451596664,21,7,269.0
761132,0.14940613850486262,38,1,21.5
761133,0.26344626930853077,6250,11,8.0
761131,0.1088888844157565,51,1,51.0
735190,0.24655612653319167,16186,12,250.0
431906,0.2501345860798797,97,9,37.0
338288,0.2316785742322767,17,8,68.0
733031,0.10421528270684464,8,5,7.5
744053,0.25538743060457453,592,14,95.0
683317,0.1773501012305335,31,6,83.0
391974,0.07414085557749277,2,2,155.5
750019,0.0,1,1,22.0
631478,0.04819321848556274,6,2,169.0
721191,0.20658175390648434,81,8,127.0
635962,0.0,1,1,3858.0
664477,0.0,2,1,816.0
664474,0.0,6,3,112.5
579647,0.240945508176313,54,10,94.0
733101,0.16358119325012796,12086,20,3652.0
642088,0.07414085557749277,2,2,119.5
755846,0.0,2,2,6701.0
763068,0.22334029246453166,69,7,158.0
821022,0.22436937003743368,242,5,8.0
656947,0.0,1,1,19.0
776861,0.07414085557749277,2,2,854.0
753667,0.1581796977520174,430,11,221.0
802629,0.024351944614740578,3581,6,154.0
753665,0.2779758544741099,3660,5,153.0
376193,0.23439368322874224,34,8,278.0
802620,0.027557486189511354,2039,6,168.5
309298,0.06808323881004719,3,3,113.0
802624,0.28336101891060594,20,1,778.0
501960,0.19730559152513025,13,5,101.0
500538,0.2224348159148744,169,10,347.0
627116,0.07414085557749277,2,2,2575.5
799856,0.17835613828433738,8,4,261.0
810270,0.0,2,1,3.5
816671,0.03326181328956956,177,2,148.5
698813,0.17890844126075994,11,5,177.0
759290,0.0,7,2,225.0
759292,0.07414085557749277,2,1,151.0
647694,0.1503831061660502,22,5,1461.5
759296,0.21464486843599972,40,9,386.5
367755,0.1551228262224999,15,7,446.0
193750,0.21710113550988683,224,13,142.0
754663,0.14828171115498553,4,4,5637.0
799295,0.2360974446491682,97,7,219.0
614082,0.0,1,1,15.0
819745,0.0,7,1,45.0
671231,0.3995296445837738,1584,11,16.5
700572,0.0,1,1,1238.0
801882,0.07414085557749277,2,2,1942.0
700574,0.23207461179093405,128,9,472.0
791254,0.0,1,1,2127.0
237760,0.14072626668982927,17,7,136.0
269568,0.06808323881004719,3,3,113.0
735869,0.318603723227814,31,10,735.0
772652,0.12431471798652932,11,5,110.0
335896,0.11121128336623914,4,3,160.0
704467,0.17725162095321031,528,3,9.0
577963,0.06014885425870377,4,2,1545.5
682916,0.13591547755233002,20,4,873.0
790258,0.2021982018339128,16,4,577.0
762197,0.1710224269895463,45,9,198.5
371135,0.06551733290701371,169,8,20.0
596958,0.27465999783860706,297,13,609.0
622411,0.16308997344506465,48,8,550.0
706438,0.07414085557749277,2,2,3144.0
758960,0.11751047586170903,3,3,18.0
758963,0.0,1,1,196.0
797705,0.5344848604159232,204,3,2.0
706432,0.0,1,1,262.0
820779,0.07414085557749277,2,1,232.0
682598,0.2164930183206184,207,8,934.0
783824,0.14249339331336974,5,1,407.0
780570,0.11121128336623914,4,2,453.5
780577,0.11121128336623914,4,3,420.5
658292,0.10164345002734144,5,2,10.0
700112,0.13516381998170265,11,6,1513.0
682597,0.3995296445837738,1584,11,16.5
654541,0.06808323881004719,3,2,14.0
643840,0.24449233100389378,73,10,1109.0
95489,0.0,1,1,104.0
801624,0.0,1,1,401.0
487619,0.23449211750628257,118,9,253.0
364427,0.0,1,1,624.0
476547,0.16577349264389757,7,4,148.0
655562,0.2681997145788067,2167,21,411.0
699789,0.20786743925982007,1605,16,21.0
759438,0.2236413746323019,112,3,585.5
680274,0.14355597506168716,11,3,37.0
475084,0.17766512625339015,1898,4,140.0
793136,0.42091202876612993,1115,4,31.0
700605,0.16954828725030932,299,13,2.0
531603,0.0,1,1,206.0
675437,0.06014885425870377,4,2,213.5
706501,0.21345559516228962,175,11,198.0
561025,0.0,1,1,4.0
701224,0.06808323881004719,3,2,75.0
731174,0.04784459422439363,314,14,27.0
775142,0.43903645600149055,1035,7,13.0
591330,0.2549836002147386,45,9,190.0
771138,0.13616647762009437,9,4,41.0
624573,0.11751047586170903,3,2,157.0
700592,0.13428970983619654,8,6,1239.5
373919,0.23506886106940192,88,9,495.0
379343,0.0,1,1,173.0
781199,0.27695744115810217,93,9,16.5
813912,0.0,1,1,42.0
795234,0.44891097421867476,581,13,92.0
716836,0.08095536788617616,68,2,19.0
752229,0.01273273684746869,278,11,6.0
715831,0.26129231417826604,355,12,285.0
440969,0.0,2,2,338.0
726666,0.10256079858610766,51,5,2.0
769216,0.0,1,1,14.0
746794,0.24442339629037232,1114,13,98.0
709252,0.1503440240994717,356,14,303.0
595837,0.0,1,1,227.0
613000,0.053524366620378426,5,4,171.0
619004,0.23114444325709554,232,12,95.0
810597,0.3175070471330874,27,1,220.0
702998,0.1989482304476989,33,8,108.0
763673,0.25079236866283505,188,11,304.5
744838,0.1706352331376927,39,3,207.0
339651,0.06808323881004719,3,2,42.0
672077,0.18782691240917793,54,3,38.5
744837,0.1066803601288528,4699,17,219.0
638658,0.07414085557749277,2,1,498.5
715907,0.260835673445154,622,14,198.0
751625,0.16996652129709366,12,3,277.0
778523,0.0,1,1,44.0
778522,0.0,1,1,738.0
822282,0.16135130930848035,394,4,19.5
142310,0.0,1,1,144.0
782554,0.0,1,1,32.0
563664,0.0,1,1,1.0
662634,0.12290646407043807,9,5,494.0
394818,0.06808323881004719,3,2,42.0
756253,0.18548654555837737,2387,13,170.0
705423,0.2381309772299819,2728,14,278.0
801850,0.0667077720703984,38,3,28.0
676368,0.19282374927657076,405,12,296.0
720509,0.18411168408211498,21658,12,4.0
355486,0.0,1,1,2.0
795940,0.2720026542263497,35,6,330.0
624111,0.02958765051635131,166,8,379.0
787319,0.10417809680396149,7098,11,76.0
526483,0.24436131588128296,101,11,361.0
731191,0.1573215644288683,10,5,53.5
724374,0.2509039682656756,63,9,270.0
711751,0.13790786133437516,29935,16,24.0
756412,0.14222409438753994,6,3,150.5
725715,0.25126274435068385,5971,26,65.0
770041,0.2578678452944668,209,12,322.5
729247,0.11121128336623914,4,1,6.0
792910,0.0,1,1,27486.0
794947,0.2827776885250495,57,9,125.5
441714,0.0,1,1,380.0
609895,0.2364476450370068,6054,12,156.0
721710,0.6355324998290449,1283,8,232.0
740325,0.11647162114284,10,2,624.5
740328,0.16177068070759484,15,3,139.0
720613,0.16283073173003149,140,3,14.0
782027,0.020862540261155603,97,8,153.0
679251,0.2202113543766923,24,4,162.5
746946,0.20903997976040703,3696,16,57.0
406380,0.16577349264389757,7,4,148.0
630243,0.0,2,1,40.0
171781,0.06808323881004719,3,2,855.0
750626,0.2150734126932675,295,17,3.0
750156,0.06399249742006202,7,1,66.0
712627,0.05421575455379481,1512,14,153.0
640904,0.1517885067803809,29,6,478.0
784643,0.10818247498251635,6,5,10.5
750629,0.07198710779634435,5,3,855.0
787353,0.1269984693860465,25,6,4.0
504146,0.11751047586170903,3,3,522.0
716588,0.17534701057217816,33,1,125.0
795836,0.20723777934725696,147,6,467.0
623606,0.11751047586170903,3,3,1289.0
431060,0.0,2,2,338.0
784751,0.24320815080291655,113,14,63.0
779451,0.0,1,1,700.0
457223,0.20601197921957995,38,8,38.0
764403,0.06014885425870377,4,2,59.0
711801,0.4023561619381403,112,11,195.0
343850,0.21203809464598142,112,11,330.0
303924,0.0,1,1,449.0
579740,0.25984962968086966,1510,20,34.0
723520,0.0,1,1,1537.0
813546,0.24107856849086357,12,3,10.5
765680,0.08084527685597163,29117,20,702.0
700458,0.0,3,2,168.0
560277,0.16212413110079094,22,8,15.5
715585,0.19537963625731408,46,5,507.5
615475,0.18695659423746694,7,4,79.0
493243,0.0,1,1,291.0
655835,0.13846797458212753,11,3,61.0
623047,0.1843511161274074,36,4,762.5
624029,0.0,10,5,174.5
311161,0.06388909992022689,605,11,69.0
82219,0.11751047586170903,3,2,241.0
607268,0.07414085557749277,2,2,143.5
706283,0.21572574402195185,23,8,222.0
774579,0.07414085557749277,2,2,48.5
739402,0.16926018145042723,64,8,877.5
592208,0.07414085557749277,2,1,843.5
801453,0.3538943071508377,42,1,912.0
590302,0.0,1,1,394.0
352871,0.14355597506168716,11,3,37.0
562852,0.0,1,1,1.0
748301,0.24874394752220524,47849,10,245.0
551077,0.258527111769683,31,9,104.0
791781,0.0,9,1,2.0
715057,0.1809829134860766,18,5,205.5
662936,0.0558696449186557,799,17,4.0
209598,0.0,1,1,345.0
759288,0.2176752256828497,47,8,7.5
754677,0.1959292373383637,927,4,194.0
413842,0.27179668485872294,25354,15,8.0
759211,0.2532096351887689,410,10,102.5
307444,0.11121128336623914,4,3,160.0
678637,0.20262825467109016,139,12,355.0
736830,0.2719146742388005,304,11,229.0
619585,0.16421822075258757,60,2,206.5
729252,0.0,8,1,113.0
87223,0.1813811061323498,10,5,398.0
464389,0.17355443014611055,46,4,703.0
650446,0.11751047586170903,3,3,85.0
773944,0.24419870623439155,108,8,20.0
765463,0.2822960879760279,3277,1,167.0
668579,0.0,3,2,1686.0
795001,0.4939838262921658,477,4,185.0
153815,0.0,1,1,2684.0
652414,0.20917426501185699,61,9,352.0
404616,0.0,1,1,43.0
754013,0.06348283467619947,3906,17,1369.0
679656,0.19601681363024087,985,8,119.0
658440,0.0,1,1,19.0
604368,0.1935504303717405,14,4,320.5
604365,0.1598209243899642,8,4,206.5
767192,0.21744945989524594,5167,4,284.0
582466,0.19213678617423638,56,6,125.0
805355,0.49552450517451035,211,5,4.0
172754,0.21710113550988683,224,13,142.0
790535,0.1750017484476348,629,6,175.5
718187,0.19949075063871768,25,5,436.0
805353,0.5040655199207895,254,5,7.5
679386,0.2869614544826117,211,12,235.0
719741,0.05418273844845424,783,17,4.0
701501,0.26276815283929195,691,18,465.0
743416,0.0,1,1,47.0
703656,0.11358980760292964,33,9,853.0
621606,0.0,1,1,357.0
797151,0.11751047586170903,3,2,193.0
694325,0.0558696449186557,799,17,4.0
587037,0.07414085557749277,2,1,6.0
804957,0.0,1,1,237.0
548451,0.053524366620378426,5,5,144.0
725963,0.1843651640653007,37,9,266.0
667512,0.0,1,1,476.0
689357,0.2506029028249789,5200,20,426.5
824513,0.06779894255866029,88,4,29.0
749659,0.0,1,1,4005.0
691431,0.053524366620378426,5,3,304.0
734921,0.22584701412573188,133,10,121.0
798826,0.4035109154349134,310,3,1.0
738331,0.22025203329481388,140,13,438.0
756734,0.030680735333894656,12,1,184.0
804885,0.3280279504536926,47,5,735.0
591304,0.2443216266138527,36,8,171.0
591657,0.02958765051635131,166,8,379.0
756738,0.0,2,1,34.5
715829,0.10164345002734144,5,4,154.0
596128,0.17288184526038966,19,7,198.0
795226,0.21707634061279985,1565,7,97.0
727140,0.16826501961934626,149,4,23.0
699683,0.21345559516228962,175,11,198.0
808130,0.4049338116039054,118,2,74.5
752414,0.12514554519968324,15,7,400.0
792702,0.16095613448933566,10,1,116.5
792873,0.07414085557749277,2,1,5312.0
808164,0.07414085557749277,2,1,5312.0
590870,0.0,1,1,71.0
801343,0.19236808253924773,36,3,137.0
666039,0.10056042959937038,24,7,927.0
677388,0.22193785219714743,64,12,225.5
677386,0.07414085557749277,2,1,843.5
793099,0.10818247498251635,6,1,259.0
718765,0.24600351858185918,581,1,33.0
677548,0.0,1,1,1.0
752098,0.1739234735477021,13,6,70.0
751967,0.06617715821618762,4102,18,1347.0
773108,0.15857039091990643,26,4,86.0
725563,0.0,2,1,40.0
607723,0.24847761645251212,252,10,296.0
815092,0.19188412964420112,49,3,41.0
775976,0.20639134375099782,39,1,788.0
657587,0.16577349264389757,7,6,1575.0
756068,0.1675323355716104,53838,18,1525.0
573433,0.1560473156710337,21,4,106.0
734624,0.19514278612909644,1826,3,133.5
734625,0.20802495647911584,378,3,181.0
720515,0.1792470121636639,190,6,27.5
734623,0.019087777877108067,829,14,56.0
717096,0.19296656382038896,1069,7,769.0
750965,0.06625039855348636,4134,18,1358.0
787775,0.14642355605118657,9,5,85.0
706774,0.21572574402195185,23,8,222.0
650501,0.0,1,1,519.0
543665,0.13363492132683938,342,12,3.0
819386,0.23418841774740082,186,4,372.0
457898,0.20658175390648434,81,8,127.0
690340,0.17214973554436686,5,5,524.0
678463,0.2562726688234017,15,2,253.0
711568,0.0,86065,30,21.0
495555,0.2117009495254364,12,6,69.0
792905,0.0,1,1,32.0
681118,0.162278411637589,269,9,237.0
729251,0.2945184209767372,278,11,62.0
771502,0.01898205404930278,602,13,841.0
540944,0.1662075804914409,21,7,10.0
681114,0.18535162357776866,2513,13,170.0
674622,0.1663937204314014,121,9,477.0
368670,0.16421822075258757,60,2,206.5
674620,0.0,4,2,25.0
821979,0.07414085557749277,2,2,461.0
674624,0.17835613828433738,8,4,95.5
716843,0.1919343037209773,21,2,116.0
738622,0.20699790234362228,6284,22,67.0
738623,0.07198710779634435,5,4,2.0
786180,0.1532514835566074,14,6,205.0
119693,0.14249339331336974,5,4,43.0
740332,0.14867039881390692,682,11,170.5
740334,0.0,1,1,3146.0
793473,0.07414085557749277,2,1,5978.5
180187,0.18695659423746694,7,5,180.0
351236,0.07414085557749277,2,2,350.0
634796,0.0,5,3,2.0
796115,0.17929452217628633,12,1,40.5
667025,0.2094004691279821,33,9,86.0
818962,0.24013491029553552,13,1,140.0
696804,0.21748637623974285,878,9,2269.5
541314,0.15599560140852975,21,4,85.0
